UserId,ActivityCount,ActivityKeep,ActivityUsed,IntegralCurrentPoints,IntegralUsed,IngegralTotal,IntegralFrequency,IntegralAvgPointsDay,IntegralScanCount,IntegralScanTotal,IntegralScanFrequency,IntegralCheckinCount,IntegralCheckinFrequency,LoyaltyIsAutoLost,OrderCount,OrderFrequency,OrderItemCount,OrderAvgPrice,OrderProvinceCity,OrderAvgPoint,BabyCount,User_iCreator,ClientCode,MemberState
155659,0,0.0,0.0,0.0,0.0,2976,0.0,4.894736842,12,2976,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,1925.0,8870.0,4
155662,0,0.0,0.0,0.0,0.0,2550,0.0,4.278523489,10,2550,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,1925.0,8870.0,4
155750,0,0.0,0.0,0.0,0.0,3550,0.0,2.190006169,26,3550,0.0,0,0.0,1,1,0.0,1,0,-1,1740,0.0,4.0,8868.0,4
155755,0,0.0,0.0,0.0,0.0,1996,0.045,1.142530051,7,1996,445.86,0,0.0,1,0,0.0,0,0,-1,0,0.0,4.0,7188.0,4
155756,0,0.0,0.0,0.0,0.0,6392,1.143,17.56043956,24,6392,11428.571,0,0.0,1,2,10.5,2,0,-1,3216,1.0,1950.0,7188.0,4
155772,0,0.0,0.0,0.0,0.0,288,0.0,0.312703583,1,288,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,0.0,6764.0,2
155775,0,0.0,0.0,0.0,0.0,8812,1.026,5.528230865,40,8812,10256.41,0,0.0,1,2,1.0,3,0,-1,2352,0.0,4.0,7188.0,4
155776,0,0.0,0.0,0.0,0.0,6530,1.136,17.939560439,25,6530,11363.636,0,0.0,1,2,11.5,3,0,-1,1884,1.0,1950.0,7188.0,4
155781,0,0.0,0.0,0.0,0.0,3276,0.0,2.60620525,12,3276,0.0,0,0.0,1,1,0.0,1,0,-1,3216,0.0,4.0,7188.0,4
155783,0,0.0,0.0,0.0,0.0,6295,0.605,4.458215297,23,6295,6052.632,0,0.0,1,2,19.0,2,0,-1,3096,0.0,4.0,7188.0,4
155876,0,0.0,0.0,0.0,0.0,7035,3.158,16.75,60,7035,31578.947,0,0.0,1,2,18.5,3,0,-1,4128,1.0,13672.0,19230.0,4
155885,0,0.0,0.0,0.0,0.0,1788,0.0,3.780126849,6,1788,0.0,0,0.0,1,1,0.0,1,0,-1,5364,0.0,2.0,26019.0,4
155895,0,0.0,0.0,0.0,0.0,3336,0.0,1.977474807,12,3336,0.0,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,19796.0,4
155903,0,0.0,0.0,0.0,0.0,3044,0.0,5.02310231,33,3044,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,819.0,23810.0,4
155916,0,0.0,0.0,0.0,0.0,15333,0.541,14.079889807,59,15313,5412.844,2,13.0,1,4,9.5,4,0,-1,3741,0.0,2.0,19793.0,4
155948,0,0.0,0.0,0.0,0.0,3598,0.0,1.994456762,22,3598,0.0,0,0.0,1,2,0.0,2,0,-1,2004,0.0,4.0,19792.0,4
155972,0,0.0,0.0,0.0,0.0,7574,0.518,7.736465781,29,7564,5178.571,1,0.0,1,2,85.0,2,0,-1,3216,1.0,5995.0,5494.0,4
156015,0,0.0,0.0,0.0,0.0,2976,0.0,4.07113543,12,2976,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,0.0,19910.0,4
156039,0,0.0,0.0,0.0,0.0,3390,1.714,3.664864864,12,3370,17142.857,2,1.5,1,2,271.0,4,0,-1,2688,1.0,835.0,19786.0,4
156083,0,0.0,0.0,0.0,0.0,1788,0.0,4.819407008,6,1788,0.0,0,0.0,1,1,0.0,1,0,-1,5364,1.0,6046.0,1846.0,4
156158,0,0.0,0.0,0.0,0.0,2976,0.0,8.108991825,12,2976,0.0,0,0.0,1,1,0.0,2,0,-1,8082,1.0,903.0,19762.0,4
15616,0,0.0,0.0,0.0,0.0,3564,0.019,2.876513317,13,3554,191.176,1,0.0,1,1,0.0,1,0,-1,3336,1.0,2209.0,19864.0,4
156204,0,0.0,0.0,0.0,0.0,3060,0.0,8.453038674,12,3060,0.0,0,0.0,1,1,0.0,1,0,-1,3096,1.0,0.0,19765.0,4
156210,0,0.0,0.0,0.0,0.0,3168,0.0,7.670702179,11,3168,0.0,0,0.0,1,1,0.0,1,0,-1,3096,1.0,891.0,19765.0,4
15622,0,0.0,0.0,0.0,0.0,2676,1.818,6.027027027,20,2676,18181.818,0,0.0,1,2,0.0,2,0,-1,7680,1.0,2328.0,20935.0,4
156220,0,0.0,0.0,0.0,0.0,3348,0.0,5.732876712,13,3348,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,913.0,19758.0,4
156245,0,0.0,0.0,0.0,0.0,6471,1.562,4.085227272,25,6471,15625.0,0,0.0,1,2,1.0,2,0,-1,3216,0.0,4.0,7188.0,4
15627,0,0.0,0.0,0.0,0.0,584,0.0,0.777629826,8,584,0.0,0,0.0,1,1,0.0,1,0,-1,864,1.0,2312.0,18653.0,4
156285,0,0.0,0.0,0.0,0.0,3563,0.0,9.376315789,14,3563,0.0,0,0.0,1,1,0.0,1,0,-1,3456,1.0,10262.0,13295.0,4
156293,0,0.0,0.0,0.0,0.0,4981,0.774,12.642131979,24,4981,7741.935,0,0.0,1,0,0.0,0,0,-1,0,1.0,10232.0,13306.0,4
156354,0,0.0,0.0,0.0,0.0,2976,0.0,5.069846678,12,2976,0.0,0,0.0,1,1,0.0,1,0,-1,20832,1.0,816.0,19795.0,4
156367,0,0.0,0.0,0.0,0.0,2976,0.0,7.893899204,12,2976,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,811.0,19791.0,4
15639,0,0.0,0.0,0.0,0.0,3224,0.0,2.367107195,13,3224,0.0,0,0.0,1,1,0.0,2,0,-1,3516,1.0,2236.0,4660.0,4
156415,0,0.0,0.0,0.0,0.0,3880,0.608,3.430592396,45,3880,6081.081,0,0.0,1,0,0.0,0,0,-1,0,1.0,4414.0,23280.0,4
156548,0,0.0,0.0,0.0,0.0,2956,0.0,5.052991452,12,2956,0.0,0,0.0,1,1,0.0,1,0,-1,3060,1.0,2205.0,19884.0,4
15655,1,42113.0,1.0,0.0,0.0,318,0.0,0.178852643,1,298,0.0,2,11.5,1,1,0.0,1,0,-1,288,0.0,4.0,11529.0,2
156581,0,0.0,0.0,0.0,0.0,3413,0.0,7.261702127,13,3413,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1242.0,2898.0,4
156605,0,0.0,0.0,0.0,0.0,3096,0.0,5.319587628,12,3096,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,2204.0,19885.0,4
156651,0,0.0,0.0,0.0,0.0,3336,0.0,8.919786096,12,3336,0.0,0,0.0,1,1,0.0,2,0,-1,2040,1.0,5318.0,15066.0,4
156652,0,0.0,0.0,0.0,0.0,3336,0.0,7.252173913,12,3336,0.0,0,0.0,1,1,0.0,2,0,-1,2784,1.0,5318.0,15066.0,4
156670,0,0.0,0.0,0.0,0.0,2786,0.0,7.37037037,16,2786,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,2200.0,19898.0,4
156683,0,0.0,0.0,0.0,0.0,882,2.4,0.913989637,12,882,24000.0,0,0.0,1,1,0.0,1,0,-1,876,0.0,4.0,19898.0,4
156712,0,0.0,0.0,0.0,0.0,3552,0.0,4.806495263,14,3552,0.0,0,0.0,1,1,0.0,2,0,-1,2028,1.0,2205.0,19884.0,4
156715,0,0.0,0.0,0.0,0.0,12611,0.274,10.597478991,58,12591,2735.849,2,64.0,1,4,52.5,4,0,-1,3096,1.0,2083.0,19817.0,4
156762,0,0.0,0.0,0.0,0.0,5445,0.347,6.083798882,25,5445,3472.222,0,0.0,1,0,0.0,0,0,-1,0,1.0,0.0,21042.0,4
156773,0,0.0,0.0,0.0,0.0,3206,0.0,3.298353909,13,3206,0.0,0,0.0,1,1,0.0,1,0,-1,14304,0.0,4.0,20935.0,4
156783,0,0.0,0.0,0.0,0.0,3384,0.0,2.054644808,13,3384,0.0,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,11555.0,4
156784,0,0.0,0.0,0.0,0.0,3522,0.0,5.680645161,27,3522,0.0,0,0.0,1,1,0.0,1,0,-1,7152,1.0,2304.0,21036.0,4
156788,0,0.0,0.0,0.0,0.0,248,0.0,0.262156448,1,248,0.0,0,0.0,1,1,0.0,1,0,-1,6672,0.0,4.0,20935.0,2
156791,0,0.0,0.0,0.0,0.0,3592,20.0,2.063182079,20,3592,200000.0,0,0.0,1,1,0.0,2,0,-1,3516,0.0,4.0,11552.0,4
156793,0,0.0,0.0,0.0,0.0,12473,7.667,26.651709401,46,12473,76666.664,0,0.0,1,2,0.5,3,0,-1,7236,0.0,4.0,25839.0,4
156794,0,0.0,0.0,0.0,0.0,3544,0.0,5.625396825,28,3544,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,2302.0,21038.0,4
156798,0,0.0,0.0,0.0,0.0,3354,0.0,1.919862621,13,3354,0.0,0,0.0,1,1,0.0,2,0,-1,3396,0.0,4.0,11552.0,4
156804,0,0.0,0.0,0.0,0.0,3509,0.0,2.038930854,23,3509,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,11555.0,4
156813,0,0.0,0.0,0.0,0.0,3494,0.0,2.318513603,13,3494,0.0,0,0.0,1,0,0.0,0,0,-1,0,0.0,4.0,11553.0,4
156814,0,0.0,0.0,0.0,0.0,6958,2.9,18.654155495,29,6958,29000.0,0,0.0,1,2,0.0,2,0,-1,10068,1.0,2301.0,21039.0,4
156817,0,0.0,0.0,0.0,0.0,3384,0.0,1.926010244,13,3384,0.0,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,11555.0,4
156832,0,0.0,0.0,0.0,0.0,3504,0.0,9.547683923,13,3504,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,4542.0,15665.0,4
156833,0,0.0,0.0,0.0,0.0,3216,0.0,8.553191489,12,3216,0.0,0,0.0,1,1,0.0,1,0,-1,3216,1.0,4538.0,15669.0,4
156847,0,0.0,0.0,0.0,0.0,3472,0.0,2.464158977,14,3472,0.0,0,0.0,1,1,0.0,1,0,-1,3096,0.0,4.0,18649.0,4
156855,0,0.0,0.0,0.0,0.0,2683,0.0,7.19302949,14,2683,0.0,0,0.0,1,1,0.0,1,0,-1,3096,1.0,2312.0,18653.0,4
156870,0,0.0,0.0,0.0,0.0,792,0.0,2.117647058,11,792,0.0,0,0.0,1,1,0.0,1,0,-1,876,1.0,2312.0,18653.0,4
156884,0,0.0,0.0,0.0,0.0,432,0.0,1.167567567,6,432,0.0,0,0.0,1,1,0.0,1,0,-1,876,1.0,2312.0,18653.0,4
156902,0,0.0,0.0,0.0,0.0,255,0.0,0.210569777,1,255,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,2276.0,21046.0,2
156915,0,0.0,0.0,0.0,0.0,298,0.0,0.165924276,1,298,0.0,0,0.0,1,0,0.0,0,0,-1,0,0.0,4.0,22880.0,2
156919,0,0.0,0.0,0.0,0.0,6672,0.789,5.687979539,30,6672,7894.737,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,22880.0,4
156928,0,0.0,0.0,0.0,0.0,3098,0.0,2.654670094,20,3098,0.0,0,0.0,1,1,0.0,1,0,-1,3096,0.0,4.0,18662.0,4
156935,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,1,0,0.0,0,0,-1,0,2.0,0.0,18627.0,2
156968,0,0.0,0.0,0.0,0.0,6903,3.588,7.145962732,61,6903,35882.352,0,0.0,1,2,8.0,2,0,-1,3576,0.0,4.0,18659.0,4
157013,0,0.0,0.0,0.0,0.0,6983,0.518,7.615049073,29,6983,5178.571,0,0.0,1,1,0.0,1,0,-1,3576,0.0,4.0,18659.0,4
157104,0,0.0,0.0,0.0,0.0,3382,0.0,8.947089947,31,3382,0.0,0,0.0,1,1,0.0,3,0,-1,3284,1.0,3226.0,18583.0,4
157194,0,0.0,0.0,0.0,0.0,3502,0.0,2.052754982,13,3492,0.0,1,0.0,1,1,0.0,1,0,-1,11904,0.0,4.0,9837.0,4
157236,0,0.0,0.0,0.0,0.0,10930,0.149,12.378255945,39,10930,1494.253,0,0.0,1,1,0.0,1,0,-1,10008,1.0,0.0,21068.0,4
157258,0,0.0,0.0,0.0,0.0,3474,0.0,3.66842661,13,3464,0.0,1,0.0,1,0,0.0,0,0,-1,0,1.0,14559.0,24558.0,4
1573,0,0.0,0.0,0.0,0.0,2913,0.0,7.566233766,25,2913,0.0,0,0.0,1,1,0.0,1,0,-1,3096,1.0,4182.0,16725.0,4
1575,0,0.0,0.0,0.0,0.0,2574,1.095,6.685714285,23,2574,10952.381,0,0.0,1,1,0.0,1,0,-1,2976,1.0,4182.0,16725.0,4
157518,0,0.0,0.0,0.0,0.0,9874,0.238,4.533516988,36,9844,2384.106,3,96.0,1,4,72.0,4,0,-1,4230,0.0,4.0,25839.0,4
157558,0,0.0,0.0,0.0,0.0,304,0.0,0.783505154,4,304,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,14308.0,19087.0,4
157565,0,0.0,0.0,0.0,0.0,432,0.0,1.048543689,6,432,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,14308.0,19087.0,4
15769,0,0.0,0.0,0.0,0.0,24254,0.467,10.233755274,129,24174,4673.913,8,26.125,1,7,33.7140007019043,8,0,-1,5252,0.0,4.0,24590.0,4
157690,0,0.0,0.0,0.0,0.0,9720,0.5,8.09325562,35,9710,5000.0,1,0.0,1,3,23.33300018310547,3,0,-1,3204,1.0,4498.0,15699.0,4
15770,0,0.0,0.0,0.0,0.0,20719,0.498,11.73216308,104,20659,4976.077,6,39.83300018310547,1,6,34.5,6,0,-1,3396,0.0,4.0,19875.0,4
157747,0,0.0,0.0,0.0,0.0,1112,0.16,0.620882188,4,1112,1600.0,0,0.0,1,0,0.0,0,0,-1,0,0.0,4.0,24657.0,4
157783,0,0.0,0.0,0.0,0.0,308,0.0,0.139240506,1,298,0.0,1,0.0,1,0,0.0,0,0,-1,0,0.0,4.0,24658.0,2
157802,0,0.0,0.0,0.0,0.0,258,0.0,0.233484162,1,248,0.0,1,0.0,1,6,0.0,6,0,-1,16676,1.0,4219.0,16722.0,2
157857,0,0.0,0.0,0.0,0.0,4489,0.083,1.938255613,14,3549,833.333,94,1.6169999837875366,1,1,0.0,1,0,-1,3060,0.0,4.0,11518.0,4
157911,0,0.0,0.0,0.0,0.0,864,0.0,0.917197452,12,864,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,1868.0,9450.0,4
157944,0,0.0,0.0,0.0,0.0,442,0.0,0.652880354,6,432,0.0,1,0.0,1,0,0.0,0,0,-1,0,1.0,0.0,11500.0,4
15797,0,0.0,0.0,0.0,0.0,288,0.0,0.457142857,1,288,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,0.0,20247.0,2
158032,0,0.0,0.0,0.0,0.0,576,0.0,0.531365313,2,556,0.0,2,86.5,1,7,0.0,7,0,-1,14553,1.0,1874.0,9448.0,4
15815,0,0.0,0.0,0.0,0.0,3884,0.5,9.566502463,22,3884,5000.0,0,0.0,1,2,19.5,2,0,-1,2166,1.0,1033.0,3019.0,4
158193,0,0.0,0.0,0.0,0.0,14847,0.459,13.279964221,61,14817,4586.466,3,18.0,1,1,0.0,1,0,-1,8928,1.0,1876.0,9835.0,4
158340,0,0.0,0.0,0.0,0.0,8642,0.112,10.682323856,29,8642,1115.385,0,0.0,1,0,0.0,0,0,-1,0,0.0,2.0,26019.0,4
158378,0,0.0,0.0,0.0,0.0,992,0.03,1.623567921,4,992,298.507,0,0.0,1,0,0.0,0,0,-1,0,1.0,3572.0,21833.0,4
158383,0,0.0,0.0,0.0,0.0,3099,0.0,8.421195652,18,3099,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,12578.0,21176.0,4
1584,0,0.0,0.0,0.0,0.0,2182,0.0,5.682291666,25,2182,0.0,0,0.0,1,1,0.0,1,0,-1,3096,1.0,9393.0,13945.0,4
15840,0,0.0,0.0,0.0,0.0,7068,0.571,4.109302325,32,7068,5714.286,0,0.0,1,3,7.333000183105469,3,0,-1,1092,0.0,4.0,18704.0,4
158502,0,0.0,0.0,0.0,0.0,288,0.0,0.164854035,1,288,0.0,0,0.0,1,0,0.0,0,0,-1,0,0.0,4.0,17334.0,2
15857,0,0.0,0.0,0.0,0.0,3456,0.0,4.632707774,12,3456,0.0,0,0.0,1,1,0.0,1,0,-1,3456,1.0,1930.0,18704.0,4
158612,0,0.0,0.0,0.0,0.0,288,0.0,0.36687898,1,288,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,0.0,21028.0,2
158644,0,0.0,0.0,0.0,0.0,731,0.0,2.013774104,3,731,0.0,0,0.0,1,1,0.0,1,0,-1,912,1.0,0.0,19898.0,4
158647,0,0.0,0.0,0.0,0.0,664,0.0,1.702564102,4,664,0.0,0,0.0,1,2,11.5,2,0,-1,864,1.0,2200.0,19898.0,4
158653,0,0.0,0.0,0.0,0.0,3625,0.209,9.391191709,14,3625,2089.552,0,0.0,1,2,12.0,2,0,-1,894,1.0,2200.0,19898.0,4
158670,1,33958.0,1.0,0.0,0.0,2686,0.029,1.58,5,596,289.017,209,1.3589999675750732,1,1,0.0,1,0,-1,298,0.0,4.0,25839.0,4
15875,0,0.0,0.0,0.0,0.0,6354,0.833,17.172972972,25,6354,8333.333,0,0.0,1,2,11.5,2,0,-1,3216,1.0,1950.0,7188.0,4
15877,0,0.0,0.0,0.0,0.0,2976,0.0,2.101694915,12,2976,0.0,0,0.0,1,1,0.0,1,0,-1,3216,0.0,4.0,7188.0,4
15879,0,0.0,0.0,0.0,0.0,10050,0.976,6.30489335,40,10050,9756.098,0,0.0,1,3,13.0,3,0,-1,3256,0.0,4.0,7188.0,4
158827,0,0.0,0.0,0.0,0.0,255,0.0,0.143500281,1,255,0.0,0,0.0,1,0,0.0,0,0,-1,0,0.0,4.0,23526.0,2
158898,0,0.0,0.0,0.0,0.0,23180,0.469,18.814935064,120,23100,4687.5,8,8.0,1,8,32.5,9,0,-1,4952,1.0,2372.0,21083.0,4
159004,0,0.0,0.0,0.0,0.0,3498,0.0,2.465116279,13,3498,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,2621.0,24768.0,4
159055,0,0.0,0.0,0.0,0.0,5139,0.14,3.030070754,19,5139,1397.059,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,24790.0,4
159149,0,0.0,0.0,0.0,0.0,874,0.12,1.114795918,3,844,1200.0,3,23.33300018310547,1,0,0.0,0,0,-1,0,1.0,0.0,19797.0,4
159178,0,0.0,0.0,0.0,0.0,258,0.0,0.494252873,1,258,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,0.0,19778.0,2
159205,0,0.0,0.0,0.0,0.0,1638,0.0,4.265625,6,1638,0.0,0,0.0,1,6,0.3330000042915344,6,0,-1,10596,1.0,16254.0,19623.0,4
159213,0,0.0,0.0,0.0,0.0,3068,0.0,1.907960199,11,3068,0.0,0,0.0,1,1,0.0,1,0,-1,3060,0.0,4.0,23810.0,4
15925,0,0.0,0.0,0.0,0.0,2040,0.104,0.974212034,8,2040,1038.961,0,0.0,1,0,0.0,0,0,-1,0,0.0,4.0,21027.0,4
159311,0,0.0,0.0,0.0,0.0,3389,0.0,8.941952506,13,3389,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,11271.0,12362.0,4
159380,0,0.0,0.0,0.0,0.0,580,0.021,0.615058324,5,570,210.97,1,0.0,1,0,0.0,0,0,-1,0,1.0,7809.0,578.0,4
159388,0,0.0,0.0,0.0,0.0,3600,0.0,8.977556109,50,3600,0.0,0,0.0,1,1,0.0,2,0,-1,3396,1.0,1031.0,3017.0,4
159451,0,0.0,0.0,0.0,0.0,14759,0.683,7.031443544,69,14759,6831.683,0,0.0,1,1,0.0,4,0,-1,3681,0.0,4.0,3027.0,4
159490,0,0.0,0.0,0.0,0.0,3216,0.0,3.298461538,12,3216,0.0,0,0.0,1,1,0.0,1,0,-1,3216,0.0,4.0,19864.0,4
159519,0,0.0,0.0,0.0,0.0,3574,1.286,3.165633303,18,3564,12857.143,1,0.0,1,1,0.0,1,0,-1,2976,1.0,4952.0,15225.0,4
159531,0,0.0,0.0,0.0,0.0,708,0.0,0.704477611,1,258,0.0,45,1.9780000448226929,1,0,0.0,0,0,-1,0,1.0,13429.0,20257.0,2
159614,0,0.0,0.0,0.0,0.0,5501,0.88,8.731746031,22,5501,8800.0,0,0.0,1,1,0.0,1,0,-1,3216,1.0,2253.0,4619.0,4
159630,0,0.0,0.0,0.0,0.0,6096,0.436,8.758620689,24,6096,4363.636,0,0.0,1,0,0.0,0,0,-1,0,1.0,2259.0,4615.0,4
159667,0,0.0,0.0,0.0,0.0,6918,1.182,17.875968992,26,6918,11818.182,0,0.0,1,3,11.333000183105469,5,0,-1,2390,1.0,13193.0,20314.0,4
159683,0,0.0,0.0,0.0,0.0,6935,1.424,14.124236252,47,6935,14242.424,0,0.0,1,2,15.0,2,0,-1,3456,1.0,2228.0,11555.0,4
159684,0,0.0,0.0,0.0,0.0,5668,0.448,10.4,26,5668,4482.759,0,0.0,1,2,0.0,2,0,-1,4410,1.0,2303.0,21037.0,4
159696,0,0.0,0.0,0.0,0.0,3848,0.326,10.428184281,15,3848,3260.87,0,0.0,1,1,0.0,1,0,-1,3216,1.0,2231.0,22881.0,4
159867,0,0.0,0.0,0.0,0.0,3454,0.0,5.86417657,13,3454,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,3730.0,16908.0,4
1599,0,0.0,0.0,0.0,0.0,3532,0.0,9.571815718,14,3532,0.0,0,0.0,1,1,0.0,1,0,-1,3456,1.0,4311.0,15753.0,4
159902,0,0.0,0.0,0.0,0.0,3276,0.0,4.537396121,12,3276,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,3315.0,8534.0,4
159996,0,0.0,0.0,0.0,0.0,2505,1.833,2.550916496,11,2485,18333.332,2,3.0,1,1,0.0,1,0,-1,2976,1.0,2420.0,23460.0,4
160020,0,0.0,0.0,0.0,0.0,3336,0.0,8.710182767,12,3336,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,3820.0,16866.0,4
160062,0,0.0,0.0,0.0,0.0,1267,0.0,3.325459317,5,1267,0.0,0,0.0,1,1,0.0,1,0,-1,3456,1.0,12473.0,21246.0,4
160063,0,0.0,0.0,0.0,0.0,5798,0.792,15.059740259,38,5798,7916.667,0,0.0,1,2,15.5,2,0,-1,3096,1.0,3255.0,17391.0,4
160093,0,0.0,0.0,0.0,0.0,3022,0.0,2.055782312,13,3022,0.0,0,0.0,1,1,0.0,1,0,-1,2976,0.0,4.0,3029.0,4
1601,0,0.0,0.0,0.0,0.0,3398,0.0,6.200729927,16,3398,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,3502.0,10036.0,4
16010,0,0.0,0.0,0.0,0.0,5828,0.788,14.60651629,26,5828,7878.788,0,0.0,1,2,16.0,2,0,-1,3276,1.0,15344.0,2730.0,4
160106,0,0.0,0.0,0.0,0.0,3336,0.0,9.190082644,12,3336,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,10372.0,13260.0,4
160107,0,0.0,0.0,0.0,0.0,3336,0.0,5.852631578,12,3336,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1036.0,3022.0,4
160108,0,0.0,0.0,0.0,0.0,1025,0.0,2.718832891,9,1025,0.0,0,0.0,1,1,0.0,1,0,-1,1824,1.0,10378.0,13256.0,4
160109,0,0.0,0.0,0.0,0.0,3570,0.0,2.069565217,14,3570,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,3021.0,4
160116,0,0.0,0.0,0.0,0.0,3576,0.0,7.592356687,12,3576,0.0,0,0.0,1,1,0.0,1,0,-1,3576,0.0,3.0,25984.0,4
160117,0,0.0,0.0,0.0,0.0,5271,0.035,5.324242424,25,5271,351.617,0,0.0,1,3,239.3329925537109,3,0,-1,3740,1.0,0.0,4554.0,4
160121,0,0.0,0.0,0.0,0.0,3216,0.0,2.077519379,12,3216,0.0,0,0.0,1,1,0.0,1,0,-1,3216,0.0,4.0,22280.0,4
160122,0,0.0,0.0,0.0,0.0,2976,0.0,1.869346733,12,2976,0.0,0,0.0,1,1,0.0,1,0,-1,2976,0.0,4.0,22280.0,4
160123,0,0.0,0.0,0.0,0.0,9867,0.487,23.16197183,37,9867,4868.421,0,0.0,1,3,25.0,4,0,-1,3090,1.0,5605.0,14021.0,4
160149,0,0.0,0.0,0.0,0.0,765,0.0,2.056451612,3,765,0.0,0,0.0,1,2,37.0,2,0,-1,4824,1.0,1517.0,18745.0,4
160160,0,0.0,0.0,0.0,0.0,1728,0.0,1.158176943,6,1728,0.0,0,0.0,1,2,1.0,4,0,-1,3186,0.0,4.0,21037.0,4
160170,0,0.0,0.0,0.0,0.0,2657,0.0,2.594726562,15,2657,0.0,0,0.0,1,1,0.0,1,0,-1,3576,0.0,4.0,18659.0,4
160184,0,0.0,0.0,0.0,0.0,10738,0.6,15.814432989,36,10728,6000.0,1,0.0,1,2,3.0,2,0,-1,3576,1.0,0.0,10593.0,4
160197,0,0.0,0.0,0.0,0.0,6792,0.828,4.401814646,24,6792,8275.862,0,0.0,1,2,19.0,3,0,-1,8536,0.0,4.0,18699.0,4
160205,0,0.0,0.0,0.0,0.0,2622,2.25,1.093411175,9,2592,22500.0,3,19.33300018310547,1,0,0.0,0,0,-1,0,0.0,4.0,19788.0,4
160222,0,0.0,0.0,0.0,0.0,3552,0.0,3.319626168,38,3552,0.0,0,0.0,1,1,0.0,1,0,-1,3456,1.0,886.0,6380.0,4
160245,0,0.0,0.0,0.0,0.0,6064,0.429,11.797665369,24,6064,4285.714,0,0.0,1,2,4.0,2,0,-1,3312,1.0,845.0,19782.0,4
160258,0,0.0,0.0,0.0,0.0,3458,0.0,7.517391304,13,3458,0.0,0,0.0,1,1,0.0,1,0,-1,3456,1.0,3316.0,8533.0,4
160332,0,0.0,0.0,0.0,0.0,3216,0.0,5.469387755,12,3216,0.0,0,0.0,1,1,0.0,1,0,-1,3216,1.0,4424.0,15725.0,4
160391,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,0.0,19165.0,2
160401,0,0.0,0.0,0.0,0.0,3583,0.0,7.655982905,36,3583,0.0,0,0.0,1,1,0.0,1,0,-1,3576,1.0,3758.0,16888.0,4
160403,0,0.0,0.0,0.0,0.0,3554,0.0,8.114155251,17,3554,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,1093.0,2978.0,4
160405,0,0.0,0.0,0.0,0.0,2976,0.0,2.107648725,12,2976,0.0,0,0.0,1,1,0.0,1,0,-1,2976,0.0,4.0,2997.0,4
160406,0,0.0,0.0,0.0,0.0,6618,0.402,15.498829039,33,6618,4024.39,0,0.0,1,1,0.0,2,0,-1,3408,1.0,4903.0,15263.0,4
160410,0,0.0,0.0,0.0,0.0,3494,0.0,8.936061381,13,3494,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,9581.0,13387.0,4
160413,0,0.0,0.0,0.0,0.0,3533,0.0,9.15284974,15,3533,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,9576.0,13382.0,4
16054,0,0.0,0.0,0.0,0.0,288,0.0,0.296907216,1,288,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,3045.0,21534.0,2
160607,0,0.0,0.0,0.0,0.0,6479,1.263,17.702185792,24,6479,12631.579,0,0.0,1,2,9.5,2,0,-1,3576,1.0,1479.0,18757.0,4
